time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0819896249309,0.000165997885941,11.9868473169,0.0320383156214,6.21059808015,0.0,0.308117908719,0.0635763563343,2.83531821285,0.0725845255889,-0.095133155475,0.0,480.92166475516785,482.64917368381117,483.4042399575462,482.0041621674673
1.3800000000000008,0.101938090299,0.00463200797214,12.1591256469,0.0367168276799,6.2056385326,0.0,0.357330157898,0.0857265568771,2.90704792864,0.087015381121,-0.0651940056937,0.0,434.43652914926747,436.9335032491838,436.5231588393044,437.7306027163627
1.4400000000000008,0.125028731603,0.0105688472522,12.3369332843,0.0416206968328,6.2016905531,0.0,0.412740234413,0.112684017658,3.01951566792,0.0682296878942,-0.0670387148792,0.0,449.59114393480473,449.4385007202449,450.83525342349316,449.3200364911993
1.5000000000000009,0.151560254129,0.0182386327588,12.5218794523,0.0454660067672,6.19744832405,0.0,0.472048025055,0.14338038635,3.14494735683,0.0541611951815,-0.079277940639,0.0,454.9014922805948,453.9165782291603,455.2906184058025,454.16648286749927
1.560000000000001,0.181716927787,0.0278153632366,12.7140446042,0.0487024111636,6.19334626536,0.0,0.533597362437,0.17616422995,3.26015886818,0.0534942953618,-0.0525221642758,0.0,450.98217142565096,453.13444221655186,452.520915291465,452.46909851120125
1.620000000000001,0.215596557865,0.0393993459278,12.9125534213,0.0517901311725,6.19005613038,0.0,0.596018549699,0.210271681668,3.35645430087,0.0470532489224,-0.0599160429048,0.0,447.3237430558063,446.7192012391284,447.6632796254223,447.14051763822926
1.680000000000001,0.253094113286,0.0529832318042,13.1147614624,0.0547284833165,6.18716151931,0.0,0.654175181263,0.242780242367,3.38366808091,0.0525573786498,-0.0315911084767,0.0,425.14382650082325,427.5621656495377,424.9154372175676,425.3886472960733
1.740000000000001,0.294311376854,0.0686771215988,13.3204832334,0.057554638028,6.18495515266,0.0,0.719901560491,0.280634826946,3.47339071862,0.0330143646042,-0.0499383078543,0.0,446.4270629063036,444.9267223835409,447.51044037696454,445.9180334491252
1.8000000000000012,0.339275086164,0.0865523171735,13.5291184964,0.0595908955734,6.18234019842,0.0,0.779122347072,0.315377152015,3.48103257306,0.0357226405911,-0.033207245155,0.0,420.13259542350414,421.5795544732202,419.64642059497,419.8819983605847
1.8600000000000012,0.38812411435,0.106719582129,13.7410546031,0.061721331092,6.18038562655,0.0,0.849336012918,0.35706005609,3.58312141568,0.0350730751206,-0.0313433001745,0.0,450.8544488594773,451.00464254291103,451.03544691688654,450.98351232034946
1.9200000000000013,0.441235830371,0.129438202327,13.9592206021,0.0637907043976,6.17824813763,0.0,0.92121040477,0.400415599497,3.68867088347,0.0332964646142,-0.0459679554589,0.0,453.437778648859,452.2607446185479,452.93219164605415,452.78975193049297
1.9800000000000013,0.498509862022,0.154681999106,14.1818640496,0.0662571210158,6.17518933344,0.0,0.988164300635,0.441241001813,3.73255406888,0.0533673535388,-0.0635868132822,0.0,434.6835314697836,433.20261010821616,433.56270449278577,435.2467420118803
2.0400000000000014,0.560279220339,0.182682486895,14.4109589104,0.0702438525284,6.17154552365,0.0,1.07115391989,0.492474694665,3.90324323751,0.0845099287064,-0.055556616707,0.0,472.9904099157079,473.6060766878303,473.5052423814046,475.89788030143325
2.1000000000000014,0.626635946387,0.213556463328,14.6461126471,0.0749059533515,6.16824175521,0.0,1.14101128068,0.53709439233,3.93498919557,0.0584252723896,-0.0540934193643,0.0,432.6000420002763,432.72111620473993,432.9485451971388,430.75287538568386
2.1600000000000015,0.697149291383,0.247127351406,14.8823560528,0.0785403564977,6.16498413127,0.0,1.20969740405,0.582238696876,3.93966838158,0.0645546965853,-0.054697238074,0.0,423.29775013968583,423.24365797557505,424.1127864183787,424.6417448403405
2.2200000000000015,0.771955513021,0.283549566107,15.1198427561,0.0829834516701,6.16178120513,0.0,1.28410544742,0.632203616325,3.97630308942,0.0883271605842,-0.0508745832931,0.0,434.1352047943101,434.4539081071193,433.94163526194745,435.9370212360388
2.2800000000000016,0.85147715635,0.323189397747,15.3610988608,0.0880902310298,6.15828663047,0.0,1.36687251451,0.689607756345,4.065099294,0.0777585054337,-0.080077759619,0.0,452.3723524250459,450.0118385554307,452.84086429510046,451.9956215855475
2.3400000000000016,0.936599652045,0.366767778123,15.6120838564,0.0929686207345,6.15294274086,0.0,1.47100768992,0.763490195188,4.29997497971,0.0875925032788,-0.120919095594,0.0,498.49696318397497,495.49681467319135,495.40173132100216,496.12890547754455
2.4000000000000017,1.02755719767,0.414507967486,15.8729699551,0.0986481008269,6.14633905181,0.0,1.5615306465,0.828348379102,4.39561208807,0.105966547135,-0.0942772288516,0.0,456.2845836698537,458.3959968947395,456.45512757330175,457.9264259580156
2.4600000000000017,1.12370203615,0.465990594572,16.1369018926,0.105015774232,6.14072427979,0.0,1.64375880192,0.888275796509,4.40187186113,0.106448366745,-0.0922204165414,0.0,430.0905082020058,430.2569691431061,429.77318232900564,429.824306524386
2.520000000000002,1.22541237753,0.521573069622,16.4048714151,0.111304295155,6.13513487101,0.0,1.7470639914,0.965063153459,4.52965491082,0.101312357477,-0.0950971625891,0.0,469.3163103796939,469.0861132746496,468.93661478791574,468.54639650777233
2.580000000000002,1.33284478974,0.581450932231,16.6765523531,0.117644220333,6.12912230921,0.0,1.8344847194,1.03137745988,4.52613609899,0.113189314014,-0.113135547631,0.0,429.9346742505552,428.39412463784174,428.3545148845732,429.37359649712755
2.640000000000002,1.44520566341,0.645099215947,16.945321207,0.125161951367,6.12260012378,0.0,1.91138415458,1.09077706428,4.43294568902,0.142385024473,-0.101060390482,0.0,397.66653546426585,398.75927622441725,397.82997064846097,400.5103427173673
